WALLET_ADDRESS,UNIQUE_TOKENS,TOTAL_PNL,TOTAL_TRADES,PNL_CATEGORY,TOKEN_COUNT_CATEGORY
AJ85jKNvmvRn6PXwdgNFVLhxjYUMeyPrrVcdA5xwWh2c,1,-1.946108938,1,MEDIUM LOSS (-5 to -1 SOL),VERY LOW (≤10)
3pRN3W6CDRZq4Dg4vF1STX4JDcmiNiCYbLoC6hDRNZUU,1,-2.230000007e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
7BHM6bEkuDvWAGNNWccZCpkqXPtFk8s6LJBPVC2vHzsM,1,-0.215135511,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
GfSm7a6rjEL5j5R8bggZ4wiVqZnrrJD14t6C5kkhCS8z,1,-1.899999996e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
D6EPwD3VDFFxPg8KGm8DnvZ8kt3XAU2oRhVQUfqt9pHu,1,-1.079999987e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
2zaU6DvgAzRooGDBMb28MKFDZGMjsK9H6Q8rhdvDacs2,1,-1.249999999e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
wAQQgdRGAMtSfEJHwtoXLeW9zLXBNUfmvdKbGcjfo96,1,-0.323854302,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
AdoVomAkbegxfDkEVx7415pxCHjHrbxWDmP7ZUUcWNBZ,1,-0.235961603,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
7iCWVKtYTQqWMsRqsmWTWiHbHoog48dPQg3LYxqEzcBd,1,-2.434296881,1,MEDIUM LOSS (-5 to -1 SOL),VERY LOW (≤10)
84ZoX8TQeDbvviSHZcRUzTEEeY56wNyUt8FQ5M7FV1dn,1,-1.590000003e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
Bz1sZuGdSLs5adsP4bQ7ThoLowjZTQSdDhsVKjhpTphS,1,-0.376552117,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
A4opYY1gnPqzEWckspvCoP7H82vL3yqq1UvNyz2TTeLw,1,-0.103164275,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
C6CiLVbUyerVC3RQHXMJmLAys6n7LVuGXBBXm7s9Bank,1,-0.385371097,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
21r3TT7gjWU2bSwJXfZJuU7YJdsbqHeVNM4RCniaVwJR,1,-0.276249847,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
68CN8qy4Xe6W6kxdAeDQVLyLPARia5w9X3XMXaZRFLDq,1,-0.180971486,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
Sthg2GGBZh6HtTTnFXe179fJHjNAjFHDxK46QPYR2Na,1,-0.048030763,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
23YXfA8CK4ad1G4hcYwcYx9w3B6VeHRs9ctNq4jkPkFD,1,-1.339176809,1,MEDIUM LOSS (-5 to -1 SOL),VERY LOW (≤10)
CpQgqm28T4ZYTF3wTfJfZ1jHLzVYL7vADxjNzZbRN1uL,1,-0.178354981,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
FRaptRE1JQiYzuzp8wnEBTZpoFgJ1JK972xkPVKySdXQ,1,-0.264821809,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
XWpWuqmaq4fsC9uhW5Bo4vehY1oFCzThHse4hvf5HZN,1,-0.140909904,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
78Tr3tXvR2hZNPq3ipQUvaoD5Uc7GJxUAaMLcSVygvUU,1,-0.200114706,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
BzyimNHkvYT5DSJ6Wq9DFJUtkpn21YTzTtEfuAYsP7VD,1,-0.653866886,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
H3nid1B7jksBS7mi8mtgXFEB6K2xcdyVWB2sycMCUPaJ,1,-0.334174682,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
68NLqed4n8oqLuPH8W8NP5ciXSSkw8LvL69TDrDoDveo,1,-0.380703269,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
4PaHPiyeiwLRBD3YPuv1v8hyzjnNTYKzyhN2vfCcKAqu,1,0.020105163,1,MINIMAL PROFIT (0 to 0.1 SOL),VERY LOW (≤10)
5Dy6KivjhKYNfuBqoP5Dgq4jTiGuHVNwV64oWTcQz9mh,1,-0.321154488,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
5gAniyb41mBDphcxYxEKfWBbZZGeSEdpMVLGcU4Zqpxj,1,0.023155536,1,MINIMAL PROFIT (0 to 0.1 SOL),VERY LOW (≤10)
Bjw41GifY5g3uzV8oZRhJ6sXigv2qChQEMtzUKkTuRdx,1,-2.410000008e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
HPw629XXA3fxs4bDpt66dXRyfxT82DBkzZTuq8d6ATwy,1,-4.600000014e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
GnfBTEYXSmQV8YEvcguC9EjSrRFLdPU8itzgHt4ujKu7,1,-0.567556803,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
HwT25MYmd7Zcw5v9hRFW47nu6SaPX88NQc52yp9GAv9j,1,-0.378907974,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
E4V3Lj3eGj2t5vExwhXL9P1MpPptW9acQVwoQJukHSxb,1,-0.208657502,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
E3QcrS8ewmh5B29gQhfaM8HiyRxqJGkGfqsjL4ND5zfq,1,-0.426069201,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
5zWPwnPbyLyVXe472EvzpC3uLyPzJyYNHTHNVLG74tUn,1,-7.999999996e-9,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
BufqBhsoHZXX4fiGStJCquBTaQLVakB5n9zQ2y2TimXr,1,-0.455327466,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
VX2nDmtgZbaoqFx9NtnmFsAGb7tFADg3JsjCC3fp8Ez,1,-0.418961828,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
8nWk2LTiRU5PnGbt4KJmZSRitXpeACUHLL6MZL7PqQwF,1,-1.360000002e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
A27Br1dBi2yMsrQqmFQbueXiVmrPrGMLWn2RmCuk5XPE,1,-0.32562551,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
FVhiwrx7cXjdajTtriae9vqrL5sM4b8GVPeQYwrJCxbf,1,-0.317958737,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
5yqd8ipqSv5p68F3whrsX8JKyjWsC634jeqbQYuRhFGJ,1,-1.200000002e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
4ZChPbRW7HRLjcibRSYiv41A7Y94rxcwDFthGuzgUboy,1,-0.385514634,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
2E3xWfQg38QfGQTMAanx92evqahAiRi4GuPudAAFPT1E,1,-0.212786623,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
Acf3WpvVQDQLE1nPpSivrJPBihwPPePyzKW2LfriW2TC,1,-1.809999999e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
66oMXMdRkEk4K9WRdpw8uhnMw3L2ocEv5b94mgmhfiW7,1,-0.146079969,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
7EZ2AcDJLPWZeZVqvWpT7dA2vm3sy3LEd4poEvaCZrBB,1,-1.199999994e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
GbknAEvn41bR1ZG8jqswjvgStRFkFXiPEUz3Eg5UGsjL,1,-0.456182842,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
Gc96FwmVidRj9mw7136JCNZDTwPet4HaAmPReunqPns5,1,-0.396518963,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
DuYYTetgCXvMV62FCGRkkUtdAt5yYDCkFz8rmqykiPPU,1,-0.362243259,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
71FX181WiexehKMzNNqvMPrYpeUg1oCgsTbsUmgnxL24,1,-5.000000003e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
EX4T9DftAuLTtTHkbGyFrypTdgU8N1TMS3hEx5672TNs,1,-2.390000007e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
3g6u437RF5UygjgnuuxWq6VLPYK3RtKvJUFqCwoPR8UH,1,-0.418403075,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
8BNPAwz8F2gD5EX1goiBJ8mM2c13Nn6fAM5E1ZNYsAHL,1,-4.030000014e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
6QqCrHmgNqWts16JJg2ZvZyuxzWSwgHUj4jAbxr1EFJm,1,-0.607541378,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
59FqtE477waC6Pbw4QNAjdMVR7PtMFk333dTnLYyujLV,1,-0.210171988,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
Hg83iUNSH19RkJbwU5n3vB83aKKwHGGCdk83TWoFnhUX,1,-0.287482595,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
3itUwQnnww7D9mRLkjVZq3jwzktpr6KxurnZgzr1yf8T,1,-6.000000011e-9,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
9iKJMG1T579oAtPKevYzW7jYcfRWFtTP1kznST5s7don,1,-0.218242093,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
FyPtBZb1udR7FB9RZ6X9fjD8YSgZ9YVvxmbKs24aCpB7,1,-0.141874721,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
GgGDMLXWnNRBVVdSs4njpktfM6Yft98Y5a7AHXc8YQSj,1,-0.357497985,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
DYuHwyxG65UnDKERNsR1uwvkpL5wyAtrnFCuRMyxjSag,1,-0.200551027,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
Evd9hFxrSf1VFqSYQncjdsc2HLFdPTAN4eK65hDYPDg8,1,-1.499999996e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
DCRDizZZqZb9DKG2nsbeQQLPFBChmzvUotnbXTwDRExk,1,-0.004855595,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
4QYtZotbNwoZk9NGR1fnqMB6yqD8r8gAmivLn5rwtX2T,1,-1.899999997e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
FLFsUdUSrQ52gxCMhtbS7DRV4dboqysjg5RriHM7vUUo,1,-2.999999998e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
3yfDEiTU5gJnM4wnoWceCiHzaXnAchGKDaAZRBb8BCAx,1,-0.201529973,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
G43KYLP6rJZtFbMSX6n2AGeLtVHXpWdW96c86qhkSpbP,1,-0.145672213,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
AzzsWB4zuWcR653r9qdoY8xWzciVhe1MhsGGuvAucNYV,1,-2.769999989e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
BdBWU1eDMN6abyiGaeJ7TsKqA6LGS2MQ3sQwZqEDnVyp,1,-1.140000003e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
4qmqo3XegsNAnsKyWHCow7AoyNVifKsFAtrjpkANCUXv,1,-9.700000014e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
7CeWXp8TwT1YSvDzQLVzwzxYjrhuSacuGssaLz4JvxZM,1,-0.203915281,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
7Uy2Puu5QgAtGARvCvrRQctiRkv1PdisuZotqjHvmjRw,1,-4.799999997e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
C2MtsV9yKBFgzpD3NohnkysnrLaGuvykeg9uCLfc8wUq,1,-0.691422428,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
Dj3sNyGYtkmhH8DYg2D8on9CqbrQgG8AP8MBdLJuoKMz,1,-0.362120915,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
3swurzSNM9iQqrPkN6Z3d8H5HurbnJQ9ucJKLbAUASFo,1,-4.925404526,1,MEDIUM LOSS (-5 to -1 SOL),VERY LOW (≤10)
GsmjnjgwXHwDb1AJEhkj53NBYcfvZL4tJD8BCbB2tUY2,1,-0.09152238,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
2dv2dFvpZE7tiQ1WxmEAekKxULc3U6nZm4UvpK74dkis,1,-4.940000018e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
4azgKC22q3TQcnDj1vs8HnbefbwNcUivHfAwpqHukNLC,1,-0.123790261,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
9BkZeanaxYaNkGJ7nEj24oRSk7Pz7TKjMnvmDuZyk7nz,1,-2.700000007e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
GrtEUc5sRx8py2YjzLKH67n32YGzFHX6hvgoWrBedzCx,1,-0.395808526,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
5DjVNntakUvp3a8XJM2EyhuJCFcsRqcUMMyLoWsuz3aY,1,-0.082941696,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
3cubhnSti7uNTYsaNBE5a8VpqqXTfkbAzynBrCj8EgBY,1,-4.399999987e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
9pp24o4mycWPaznyLmRE5AvU4kmK4RMZ3f7fhHZEEA5S,1,0.002888597,1,MINIMAL PROFIT (0 to 0.1 SOL),VERY LOW (≤10)
GiHeFdQivkv58M49ReQGEeTcLxEYoJoAVbZFcBcaGHaC,1,-1.420000002e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
6xVmSzhzsxHTye76ctaWwZ4529UV3ZDTvHNTMp8Auijq,1,-2.400000004e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
2pWHd8tmnkV3eq5kh5BfoCKtUZ2FhHsTha7JiRooC7JF,1,0.000001428,1,MINIMAL PROFIT (0 to 0.1 SOL),VERY LOW (≤10)
GiCV456JvyiCkHhiP7bZig2tz7voNhUtZoo7p7QUPoux,1,-3.900000001e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
E7G74HS7wzTjBwZn9bdwAqR1UXDidWQWo8Tf5kVpDYxr,1,-9.700000003e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
4EgtJP94rEPRxTEksgC6aiT92MUV6udQuyJPJNWBwzjN,1,-0.539332859,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
Gt8Vs4rZqnHwsjQTCpiahELF1TKGT4j3Ns2fe7r1u7pJ,1,-0.390492954,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
6a7VtufSvLxwGVeG5avEG2Jb16cDP27sQxfTr2r8gbFs,1,-1.360000006e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
4SxJ8cHtk52zJaMYNkEcPupf2uCruRgHHkifu6GM73LK,1,-4.699999989e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
EDEiwdx1FmDUDv5KYZMqQgRhQxT4v7vdXGWdkuLewXV2,1,-0.217581223,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
F4DyyKgQ2bGR7fmJZm5BaSXJCkXZsBT5EakiRSGZZUaB,1,-1.399999996e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
5aBheZKvrka5XvrRtungxdo4QiHVAf599uadCi7C37te,1,-1.745191871,1,MEDIUM LOSS (-5 to -1 SOL),VERY LOW (≤10)
4y3LNVgjBbKrubEddUzg5oEsZMSDfpdjoyiCH2YcFqqH,1,-0.415940861,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
6eZ66FZYztfpqvr7bcmCEhjVLy5X5qbjZFQAJPCpKYJf,1,-0.1420461,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
97nvUA9MQehFUc8GqLJsaTk3SPxb5yBhmokRiQKs2sTf,1,-0.345175724,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
BZ8yCAhVXR4M2n3QVgaZn92rDosnoCRHjdigeg674RxU,1,-1.010000001e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
7LZHSYmWdqUri4xCEe2LFeGE9MVfViJ9VkRMFV7UqSMw,1,-1.57005877,1,MEDIUM LOSS (-5 to -1 SOL),VERY LOW (≤10)
oLwJkAqaB7Y3vy8iZSDXkTuRKcnYVAAQR3HjoHEX7wS,1,-0.129215003,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
EBPGQe4W3BwicTbksAHacdzmrvaFn8N77aAfCDoDTb4k,1,-0.118934353,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
BNgQ86FfL3FkQxZw3itD52J2aa16NhvYycf9W3JzHFAS,1,-5.699999994e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
8fGDweAcGkpm4DBZ6M5UyhCRRyh5r6Qr7JQACdZY8PLn,1,-9.800000034e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
3obhB5hLwwRVrrpm2yJqvXfPJRHNw78jM5fzw17LotKW,1,-0.40711449,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
BAYLAhm3iwAhFcGxeCDvfSWiSAMHSJRFR6nSWYvgpqZY,1,-0.458198362,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
4ZjftJYkbTGtshb7HfHVP5MykkMmY4dS3PSFq3Zhz5qY,1,-5.399999969e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
4kgNxNcLpaHHxxLRCNfYjjUDsMz32ohAxeDgdxqA2tez,1,-0.433206741,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
79AzZm1GoCVpVJdt7jgSKpvPNMnjDMhggpH8nNfaQaKb,1,-0.376195262,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
DpJMkqUoWfzXSLWuA9hghEJUw3fAzGWmNbnVGxrNp5tm,1,-3.799999992e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
12z5o2bcNbJEz5SePScJPmQRr6ZuaLaaGmCqamuUVeEP,1,-0.296077707,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
DpVwUNGMvyNQ1XRzBHe651eEyyq2f9NEziwEoAhszHtw,1,-7.000000024e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
8aLxbYjEbDmjy8rZczYHmpx3FgXivjkdi7AhowRBzd9r,1,-0.241537529,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
6rkZ3Ph1PhWeeFA6fHGqhgxKw2QuPWZUWPAH9fdRuogu,1,-0.603349709,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
5EMtwpaoncwYojhkugi8Ayr8y8Nub58WUNFdfATunkDV,1,-0.058241997,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
BHU1Vg11VwegpJdweZYvJn7oDwaFgHAtWNVWKLcXUJJW,1,-0.304254996,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
ExSuVbVvJGWfaLbtPYwCLdi3L7fN9UT3YHVucDshcgHT,1,-0.171949722,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
5e8hYUYyE8oVrneLGWCLWrBoeMxrvSDUqX1jSx19B46X,1,-5.399999992e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
GTCQf5UNLBgb2h9X7ThXUK16YqSq9TmGtiYcexyMsDBc,1,-0.388994758,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
Au89uaMWrpiWgfABXiAc2F63zVcJAy97sMTyf21yLu81,1,-2.434654466,1,MEDIUM LOSS (-5 to -1 SOL),VERY LOW (≤10)
5RrKNdyx6GWubbYgaxXrbRwMgCRwZ5hn28XtHCuhVjnT,1,-1.000000005e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
DQ7KbNnSfhpZRFhwMZ26KxEJBzQ5ZhAZrmbzKXdq5CZW,1,-0.378417526,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
4WN7FuXiMabs17VRMiPvAd6xWkfJwR8ZvW8DDDTgpQHq,1,-1.800000005e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
9ipfDzcNccR45vKLiWDzSgLJiVbjw8d6FT2fNDUtWGpD,1,-0.390390811,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
47Ep37ZnR7qA72Ty4K6qNMPQ7Ca7N6PX7w1N6cexLCyq,1,-0.909822581,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
G6FzxRaYDxbbDmhVVD2Ur93RuogYCC1QkijGvaqyGQti,1,-0.437374204,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
6xwbkwhWEpCRq6hWsCu9gbdEg9rY7AS8BWuhYGzNCfs,1,-0.400561741,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
GMBtkLCHW1T8x7ydq4taT2uMzVmyCnqTSiYuRx4vMoBw,1,-3.800000004e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
8K1dVq8ftuYchoTabVxwrfoGHP8TNPqCnz7UxkoD1WXR,1,-0.142640353,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
HfYcrgG3TcHS6KPuXVnSk1J3Lia81FN96v5fAp3M9enW,1,-0.059005515,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
9DARbcaavQPcwKq7LM2fCuqTPVCGD5Jraw2sTkCCRzyu,1,-0.606819393,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
HwxqHdCwHXveesWidZpMnSVTZVzb1W1svG2ZULYbYYDL,1,-7.700000015e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
FRBspt16quPqikLPRyUAT5jD2kga4dV7qYpZaNHJeyJB,1,-0.169136847,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
5zedBKcQmg5wV7A8rsJKaCJNo2chiYzGLByyzCDgJDkG,1,-1.790000002e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
9eKEwzvd7aDigEVi49fWSNCnJHFTQuYZpE1aSjLQVTgQ,1,0.000002444,1,MINIMAL PROFIT (0 to 0.1 SOL),VERY LOW (≤10)
4JfQGoGpUJe6DU1WG3qZ1tYGL9oFN931A1yj6AwM33mr,1,-0.570299356,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
Gg6NKcPewyaNMnBZp1fuPJ61NuuUDxaBA8ojstye31qZ,1,-4.599999992e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
4gxbUDdsFyy9SeXgs28TGkyrQXrt3vZFH14WLr7EVbmk,1,-0.21581093,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
Ba5oK9QtfjCB7m9NWr5wgs2bCB91tmG3f8qhyZcne6f3,1,-2.100000002e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
5ros8g5994pEjuxcQCj9W8FEvB8REikzzJ6z6TXSgAP8,1,-0.41890607,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
WiWW8oECqn9MuyNZq956ZzhYk7oWiE8rW1cE9XPzmwd,1,-1.23e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
Hzs7WLmi2wPobkjgReSeWEFT1MpeUDDTKREYDHK12RaE,1,0.014199997,1,MINIMAL PROFIT (0 to 0.1 SOL),VERY LOW (≤10)
BvzxeeHFzKovSrfx23NuUKRW34wyaGxSyjZ5T29H5tnP,1,-0.278205013,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
36odKggpaQGDz7U3VTfQzdJnyZvMBudQttg8yzd2yRSW,1,-2.950000004e-7,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
CmqYzH2kqhdkSFdi9mA6a7JuacuXr12cBXUUyiNV4UKt,1,-8.999999995e-9,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
2y9zirxvdRaUiVSdqCV7hcmNEz88CTjffrdWpeqC9H27,1,-0.205041986,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
D2hGM6cJj1jELDuAP3dyGmfniPQjGcGAW84k9fY8dsnE,1,-0.159089742,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
3R3i8pBLmLbbNdJVjzsQAUEesLo4xYf52JgaNkypX3Po,1,-0.382548307,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
FGQe4vREfRfvPnVvK9myYSxEcAZzm1amesLd5PQkHGwp,1,-0.361655781,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
FZxMRRSQJ9WzWaYEzZyESQQQoBzithDEiemCPAkFe297,1,-2.300000002e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
98uysFLjHvchpRAdVQjodJwqmRiYFijKLWEgRDFNReEX,1,-0.455585387,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
9CnJgtwjkQUqQ5HNqrKCCffzgroYBiCZ3KwwsxP3WoDP,1,-7.899999988e-8,1,MINIMAL LOSS (-0.1 to 0 SOL),VERY LOW (≤10)
7jkatiRdx5nvT8UV53NkG77D72VwGsW7usoFTULuJ6LT,1,0.013852802,1,MINIMAL PROFIT (0 to 0.1 SOL),VERY LOW (≤10)
Hqs9PVWTXJanwvwwDQpBdHE3S4rnZA5sGjFJHQzdGPfP,1,-0.38514164,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
MAfwhstwV33NXe7odK7zZiP5zib2d4H2t8mR3fbsuiy,1,5.003632581,1,LARGE PROFIT (5 to 10 SOL),VERY LOW (≤10)
DXuPJf34tzK9f1ha6APze9RxjR1GsX2e11Q5a9Zxn7a7,1,-0.392371926,1,SMALL LOSS (-1 to -0.1 SOL),VERY LOW (≤10)
